Country,Type,Serial,CEFR,Upper/lower/students/teachers/others,Grammar,Spelling,Word Count,Average Sentence Length,Function Word Count,FWratio
THA,PTJ,105,B1,1,0,1,206,18,92,0.446601942
THA,PTJ,106,A2,0,3,0,218,11,86,0.394495413
THA,PTJ,107,B1,1,0,0,206,22,80,0.388349515
THA,PTJ,108,B1,2,0,0,206,20,90,0.436893204
THA,PTJ,109,B1,1,0,0,219,24,114,0.520547945
THA,PTJ,110,B1,2,0,0,211,19,94,0.44549763
THA,PTJ,111,B1,1,1,0,213,14,81,0.38028169
THA,PTJ,112,B1,1,2,0,239,13,92,0.384937238
THA,PTJ,113,B1,1,1,2,246,12,101,0.410569106
THA,PTJ,114,A2,0,3,0,234,11,105,0.448717949
THA,PTJ,115,A2,0,0,4,200,11,86,0.43
THA,PTJ,116,A2,0,0,0,200,50,92,0.46
THA,PTJ,117,B1,1,0,0,206,15,100,0.485436893
THA,PTJ,118,A2,0,1,0,205,13,79,0.385365854
THA,PTJ,119,A2,0,0,1,208,14,87,0.418269231
THA,PTJ,120,B1,2,1,1,203,22,90,0.443349754
THA,PTJ,121,A2,0,0,5,203,16,95,0.467980296
THA,PTJ,122,B1,1,0,0,209,17,81,0.387559809
THA,PTJ,123,B1,1,1,1,212,17,91,0.429245283
THA,PTJ,124,B1,1,0,0,293,15,134,0.457337884
THA,PTJ,125,A2,0,0,1,208,26,92,0.442307692
THA,PTJ,126,B1,1,0,1,222,22,108,0.486486486
THA,PTJ,127,A2,0,0,1,251,50,93,0.370517928
THA,PTJ,128,B1,1,0,6,206,12,84,0.40776699
THA,PTJ,129,B1,1,0,1,224,16,90,0.401785714
THA,PTJ,130,A2,0,1,0,205,13,75,0.365853659
THA,PTJ,131,B1,1,0,1,221,17,98,0.443438914
THA,PTJ,132,B1,1,2,3,224,11,81,0.361607143
THA,PTJ,133,A2,0,2,0,209,13,59,0.282296651
THA,PTJ,134,B1,1,2,1,243,17,101,0.41563786
THA,PTJ,135,B1,2,0,0,229,9,94,0.410480349
THA,PTJ,136,A2,0,1,6,236,13,110,0.466101695
THA,PTJ,137,B1,2,0,1,208,17,96,0.461538462
THA,PTJ,138,B1,1,0,1,204,12,87,0.426470588
THA,PTJ,139,B1,1,0,0,203,12,83,0.408866995
THA,PTJ,140,A2,0,3,4,200,10,75,0.375
THA,PTJ,141,A2,0,1,3,202,14,84,0.415841584
THA,PTJ,142,A2,0,2,7,295,19,133,0.450847458
THA,PTJ,143,B1,1,0,1,200,13,74,0.37
THA,PTJ,144,B1,2,4,1,228,19,85,0.372807018
THA,PTJ,145,B1,1,0,3,264,17,107,0.40530303
THA,PTJ,146,A2,0,0,1,214,13,95,0.443925234
THA,PTJ,147,A2,0,0,0,229,57,99,0.43231441
THA,PTJ,148,B1,1,1,0,261,20,111,0.425287356
THA,PTJ,149,B1,1,1,0,226,20,103,0.455752212
THA,PTJ,150,B1,1,0,2,226,10,88,0.389380531
THA,PTJ,151,A2,0,0,2,215,10,86,0.4
THA,PTJ,152,A2,0,1,0,223,9,95,0.426008969
THA,PTJ,153,B1,1,1,0,200,12,75,0.375
THA,PTJ,154,A2,0,0,9,210,21,85,0.404761905
THA,PTJ,155,A2,0,0,0,212,11,88,0.41509434
THA,PTJ,156,B1,2,0,0,208,14,81,0.389423077
THA,PTJ,157,B1,2,2,1,250,20,108,0.432
THA,PTJ,158,B1,1,1,0,228,28,111,0.486842105
THA,PTJ,159,B1,1,0,0,227,22,110,0.484581498
THA,PTJ,160,B1,1,1,2,236,13,85,0.360169492
THA,PTJ,161,B1,2,0,2,266,17,116,0.436090226
THA,PTJ,162,B1,1,3,0,197,12,87,0.441624365
THA,PTJ,163,A2,0,3,8,291,11,99,0.340206186
THA,PTJ,164,A2,0,2,0,233,13,84,0.360515021
THA,PTJ,165,A2,0,4,5,205,10,75,0.365853659
THA,PTJ,166,A2,0,2,1,199,11,81,0.407035176
THA,PTJ,167,A2,0,0,0,288,9,109,0.378472222
THA,PTJ,168,B1,1,0,0,238,15,100,0.420168067
THA,PTJ,169,A2,0,1,0,199,15,85,0.427135678
THA,PTJ,170,A2,0,0,0,205,9,71,0.346341463
THA,PTJ,171,B1,2,0,0,210,21,86,0.40952381
THA,PTJ,172,B1,2,0,0,249,15,100,0.401606426
THA,PTJ,173,A2,0,1,5,291,17,109,0.374570447
THA,PTJ,174,A2,0,0,0,219,15,93,0.424657534
THA,PTJ,175,B1,1,0,1,223,12,81,0.3632287
THA,PTJ,176,B1,1,3,3,255,14,103,0.403921569
THA,PTJ,177,B1,1,0,0,238,21,96,0.403361345
THA,PTJ,178,A2,0,0,5,224,56,101,0.450892857
THA,PTJ,179,A2,0,0,0,205,8,69,0.336585366
THA,PTJ,180,A2,0,0,1,207,103,86,0.415458937
THA,PTJ,181,A2,0,3,4,229,12,84,0.366812227
THA,PTJ,182,B1,1,0,5,217,13,76,0.350230415
THA,PTJ,183,A2,0,0,2,198,18,87,0.439393939
THA,PTJ,184,A2,0,1,0,230,12,86,0.373913043
THA,PTJ,185,A2,0,1,0,224,14,77,0.34375
THA,PTJ,186,B1,1,1,0,200,22,78,0.39
THA,PTJ,187,A2,0,1,3,220,24,96,0.436363636
THA,PTJ,188,B1,2,0,0,211,14,87,0.412322275
THA,PTJ,189,A2,0,1,5,282,11,110,0.390070922
THA,PTJ,190,A2,0,3,0,207,12,77,0.371980676
THA,PTJ,191,B1,1,0,1,210,16,91,0.433333333
THA,PTJ,192,B1,2,0,0,231,17,96,0.415584416
THA,PTJ,193,B1,2,1,4,196,10,76,0.387755102
THA,PTJ,194,B1,2,1,0,233,21,102,0.43776824
THA,PTJ,195,A2,0,0,3,226,14,90,0.398230088
THA,PTJ,196,B1,2,1,0,215,17,97,0.451162791
THA,PTJ,197,B1,1,0,0,200,10,65,0.325
THA,PTJ,198,B1,1,1,0,222,11,98,0.441441441
THA,PTJ,199,B1,1,1,0,198,19,85,0.429292929
THA,PTJ,200,B1,1,0,0,227,15,91,0.400881057
THA,PTJ,201,B1,2,1,0,217,18,71,0.32718894
THA,PTJ,202,B1,2,1,1,234,19,111,0.474358974
THA,PTJ,203,B1,1,1,1,205,10,75,0.365853659
THA,PTJ,204,A2,0,1,3,228,25,90,0.394736842
THA,PTJ,205,A2,0,9,5,211,7,63,0.298578199
THA,PTJ,206,A2,0,5,2,238,12,81,0.340336134
THA,PTJ,207,B1,2,1,5,211,6,55,0.260663507
THA,PTJ,208,A2,0,0,1,219,19,106,0.484018265
THA,PTJ,209,B1,1,1,1,227,11,90,0.396475771
THA,PTJ,210,B1,1,2,1,200,13,83,0.415
THA,PTJ,211,B1,1,1,1,210,15,88,0.419047619
THA,PTJ,212,B1,1,0,3,254,19,98,0.385826772
THA,PTJ,213,B1,1,2,1,216,9,75,0.347222222
THA,PTJ,214,B1,1,0,0,228,19,95,0.416666667
THA,PTJ,215,A2,0,0,0,204,12,77,0.37745098
THA,PTJ,216,A2,0,0,1,223,11,96,0.430493274
THA,PTJ,217,B1,2,0,11,315,21,124,0.393650794
THA,PTJ,218,A2,0,1,1,274,10,96,0.350364964
THA,PTJ,219,A2,0,0,1,213,15,77,0.361502347
THA,PTJ,220,B1,1,0,4,211,15,96,0.454976303
THA,PTJ,221,B1,1,1,1,209,9,74,0.354066986
THA,PTJ,222,A2,0,3,4,206,18,89,0.432038835
THA,PTJ,223,B1,2,0,0,218,19,104,0.47706422
THA,PTJ,224,B1,2,0,0,202,11,75,0.371287129
THA,PTJ,225,B1,2,0,1,257,64,102,0.39688716
THA,PTJ,226,B1,2,0,6,205,14,90,0.43902439
THA,PTJ,227,B1,1,2,0,225,15,99,0.44
THA,PTJ,228,B1,2,1,1,205,20,89,0.434146341
THA,PTJ,229,B1,2,1,0,218,12,97,0.444954128
THA,PTJ,230,A2,0,1,3,215,23,95,0.441860465
THA,PTJ,231,B1,1,0,8,195,32,88,0.451282051
THA,PTJ,232,A2,0,7,3,209,26,88,0.421052632
THA,PTJ,233,A2,0,0,0,211,19,94,0.44549763
THA,PTJ,234,B1,2,0,0,221,14,83,0.375565611
THA,PTJ,235,B1,2,0,0,230,14,96,0.417391304
THA,PTJ,236,B1,1,0,7,300,12,113,0.376666667
THA,PTJ,237,B1,2,0,0,217,13,97,0.447004608
THA,PTJ,238,B1,1,2,4,202,15,81,0.400990099
THA,PTJ,239,B1,2,0,0,249,16,117,0.469879518
THA,PTJ,240,A2,0,0,2,201,18,89,0.44278607
THA,PTJ,241,B1,1,0,0,204,22,95,0.465686275
THA,PTJ,242,B1,1,19,1,206,9,93,0.451456311
THA,PTJ,243,B1,1,7,2,201,15,62,0.308457711
THA,PTJ,244,A2,0,0,1,209,14,76,0.363636364
THA,PTJ,245,B1,1,0,1,273,15,106,0.388278388
THA,PTJ,246,B1,1,0,3,237,11,83,0.35021097
THA,PTJ,247,B1,1,0,0,204,17,89,0.43627451
THA,PTJ,248,B1,1,0,2,209,13,89,0.425837321
THA,PTJ,249,B1,2,0,1,218,15,90,0.412844037
THA,PTJ,250,B1,1,1,3,206,13,89,0.432038835
THA,PTJ,251,B1,1,1,1,203,16,88,0.433497537
THA,PTJ,252,B1,1,2,2,205,13,85,0.414634146
THA,PTJ,253,B1,1,1,2,229,8,77,0.336244541
THA,PTJ,254,B1,1,0,0,210,16,80,0.380952381
THA,PTJ,255,B1,1,0,2,199,8,72,0.361809045
THA,PTJ,256,B1,1,0,2,208,16,87,0.418269231
THA,PTJ,257,B1,2,0,0,212,12,66,0.311320755
THA,PTJ,258,A2,0,0,1,230,17,86,0.373913043
THA,PTJ,259,B1,1,4,6,211,17,94,0.44549763
THA,PTJ,260,B2,0,0,6,299,16,137,0.45819398
THA,PTJ,261,B1,1,0,4,216,54,101,0.467592593
THA,PTJ,262,A2,0,2,3,214,9,91,0.425233645
THA,PTJ,263,B1,2,0,0,199,16,87,0.43718593
THA,PTJ,264,A2,0,1,3,205,11,70,0.341463415
THA,PTJ,265,A2,0,1,0,205,13,79,0.385365854
THA,PTJ,266,B1,2,1,1,203,15,84,0.413793103
THA,PTJ,267,B1,1,0,0,203,18,91,0.448275862
THA,PTJ,268,B1,2,1,3,213,15,97,0.455399061
THA,PTJ,269,B1,1,0,1,213,21,84,0.394366197
THA,PTJ,270,B1,2,0,0,218,31,86,0.394495413
THA,PTJ,271,B1,1,0,1,200,12,84,0.42
THA,PTJ,272,A2,0,3,8,289,13,102,0.352941176
THA,PTJ,273,B1,1,0,3,208,8,68,0.326923077
THA,PTJ,274,B1,1,0,2,222,15,92,0.414414414
THA,PTJ,275,B1,2,0,8,290,20,133,0.45862069
THA,PTJ,276,B1,1,1,2,222,18,104,0.468468468
THA,PTJ,277,B1,1,1,2,215,12,87,0.404651163
THA,PTJ,278,B1,1,0,0,216,12,83,0.384259259
THA,PTJ,279,B1,1,0,0,211,17,89,0.421800948
THA,PTJ,280,A2,0,2,0,214,10,71,0.331775701
THA,PTJ,281,B1,1,1,0,200,16,80,0.4
THA,PTJ,282,B1,1,0,1,228,10,93,0.407894737
THA,PTJ,283,B1,1,3,0,215,15,80,0.372093023
THA,PTJ,284,B1,1,0,1,207,12,92,0.444444444
THA,PTJ,285,B1,2,1,1,247,41,81,0.327935223
THA,PTJ,286,B1,1,0,0,238,14,96,0.403361345
THA,PTJ,287,A2,0,0,0,205,20,95,0.463414634
THA,PTJ,288,B1,1,0,0,207,9,92,0.444444444
THA,PTJ,289,B1,1,0,3,203,14,65,0.320197044
THA,PTJ,290,B1,1,1,1,200,28,101,0.505
THA,PTJ,291,B1,2,2,2,219,14,74,0.337899543
THA,PTJ,292,B1,1,0,2,221,14,99,0.447963801
THA,PTJ,293,B1,2,0,0,227,22,96,0.422907489
THA,PTJ,294,A2,0,1,0,201,10,64,0.31840796
THA,PTJ,295,B1,2,0,3,293,20,120,0.409556314
THA,PTJ,296,B1,1,1,1,258,17,99,0.38372093
THA,PTJ,297,B1,1,0,0,211,26,95,0.450236967
THA,PTJ,298,B1,1,0,0,260,16,103,0.396153846
THA,PTJ,299,B1,2,2,1,228,25,86,0.377192982
THA,PTJ,300,A2,0,4,14,220,11,71,0.322727273
THA,PTJ,301,B1,2,0,0,211,17,105,0.497630332
THA,PTJ,302,B1,1,0,0,262,14,130,0.496183206
THA,PTJ,303,B1,1,1,6,213,17,91,0.427230047
THA,PTJ,304,B1,2,0,1,211,10,79,0.374407583
THA,PTJ,305,A2,0,0,0,204,14,72,0.352941176
THA,PTJ,306,B1,2,0,4,213,21,101,0.474178404
THA,PTJ,307,B1,1,0,1,201,22,85,0.422885572
THA,PTJ,308,B1,1,0,0,242,16,110,0.454545455
THA,PTJ,309,B1,1,0,4,209,13,87,0.416267943
THA,PTJ,310,B1,1,0,0,212,16,98,0.462264151
THA,PTJ,311,B1,2,2,0,213,11,74,0.34741784
THA,PTJ,312,B1,1,0,1,248,31,124,0.5
THA,PTJ,313,B1,1,1,0,217,16,99,0.456221198
THA,PTJ,314,A2,0,0,0,223,24,86,0.385650224
THA,PTJ,315,B1,1,0,1,288,15,129,0.447916667
THA,PTJ,316,B1,1,8,2,196,14,92,0.469387755
THA,PTJ,317,A2,0,2,0,208,13,66,0.317307692
THA,PTJ,318,A2,0,8,0,217,10,71,0.32718894
THA,PTJ,319,B1,1,0,0,231,11,83,0.359307359
THA,PTJ,320,B1,1,1,1,245,15,117,0.47755102
THA,PTJ,321,B1,2,1,2,216,15,84,0.388888889
THA,PTJ,322,B1,1,0,0,195,32,97,0.497435897
THA,PTJ,323,B1,1,0,5,297,19,115,0.387205387
THA,PTJ,324,A2,0,2,2,197,6,24,0.121827411
THA,PTJ,325,B1,1,0,1,206,14,81,0.393203883
THA,PTJ,326,A2,0,0,0,248,27,106,0.427419355
THA,PTJ,327,B1,2,0,0,213,19,85,0.399061033
THA,PTJ,328,B1,2,0,1,214,26,94,0.439252336
THA,PTJ,329,B1,1,0,0,225,15,102,0.453333333
THA,PTJ,330,B1,2,1,0,276,19,109,0.394927536
THA,PTJ,331,B1,1,0,2,197,16,83,0.421319797
THA,PTJ,332,B1,1,1,9,292,17,127,0.434931507
THA,PTJ,333,B1,1,0,0,201,15,87,0.432835821
THA,PTJ,334,B1,1,0,0,208,16,90,0.432692308
THA,PTJ,335,A2,0,1,5,242,24,97,0.400826446
THA,PTJ,336,A2,0,2,0,217,19,95,0.437788018
THA,PTJ,337,A2,0,1,5,213,10,62,0.291079812
THA,PTJ,338,B1,1,1,3,264,26,112,0.424242424
THA,PTJ,339,B1,1,2,3,221,14,93,0.42081448
THA,PTJ,340,B1,2,0,0,223,18,106,0.475336323
THA,PTJ,341,A2,0,2,2,225,15,97,0.431111111
THA,PTJ,342,A2,0,0,1,220,12,82,0.372727273
THA,PTJ,343,B1,1,0,0,218,14,103,0.472477064
THA,PTJ,344,A2,0,1,1,202,8,76,0.376237624
THA,PTJ,345,B1,2,0,1,210,11,77,0.366666667
THA,PTJ,346,B1,1,1,2,211,21,102,0.483412322
THA,PTJ,347,B1,1,0,1,202,15,71,0.351485149
THA,PTJ,348,B1,1,1,1,201,13,85,0.422885572
THA,PTJ,349,A2,0,2,3,290,13,106,0.365517241
THA,PTJ,350,B1,1,1,0,231,15,105,0.454545455
THA,PTJ,351,B1,2,0,2,234,11,98,0.418803419
THA,PTJ,352,B1,1,13,9,253,7,107,0.422924901
THA,PTJ,353,B1,2,0,1,222,18,104,0.468468468
THA,PTJ,354,B1,1,0,0,206,20,95,0.461165049
THA,PTJ,355,B1,1,1,0,216,12,85,0.393518519
THA,PTJ,356,A2,0,0,6,285,17,128,0.449122807
THA,PTJ,357,B1,2,1,0,252,16,102,0.404761905
THA,PTJ,358,A2,0,1,0,214,19,93,0.434579439
THA,PTJ,359,A2,0,2,0,217,10,78,0.359447005
THA,PTJ,360,B1,2,2,3,208,14,78,0.375
THA,PTJ,361,B1,1,0,2,202,11,86,0.425742574
THA,PTJ,362,B1,2,2,0,203,8,52,0.256157635
THA,PTJ,363,B1,1,0,0,192,11,77,0.401041667
THA,PTJ,364,A2,0,0,1,208,8,60,0.288461538
THA,PTJ,365,A2,0,0,1,222,13,99,0.445945946
THA,PTJ,366,B1,1,2,1,252,10,92,0.365079365
THA,PTJ,367,B1,2,3,1,209,9,67,0.320574163
THA,PTJ,368,B1,1,2,0,203,8,61,0.300492611
THA,PTJ,369,B1,2,0,0,200,13,76,0.38
THA,PTJ,370,B1,2,0,0,206,9,83,0.402912621
THA,PTJ,371,A2,0,0,1,233,19,92,0.394849785
THA,PTJ,372,B1,1,1,1,200,12,80,0.4
THA,PTJ,373,B1,1,0,1,210,13,74,0.352380952
THA,PTJ,374,A2,0,1,1,203,15,77,0.379310345
THA,PTJ,375,B1,1,1,0,204,10,82,0.401960784
THA,PTJ,376,B1,2,0,0,227,11,99,0.436123348
THA,PTJ,377,B1,1,3,0,288,12,109,0.378472222
THA,PTJ,378,A2,0,4,1,210,21,76,0.361904762
THA,PTJ,379,B1,2,1,0,199,14,84,0.422110553
THA,PTJ,380,B1,2,0,0,295,24,141,0.477966102
THA,PTJ,381,B1,1,7,4,196,8,57,0.290816327
THA,PTJ,382,B1,2,0,1,217,24,94,0.433179724
THA,PTJ,383,B1,1,0,5,246,18,93,0.37804878
THA,PTJ,384,B1,1,0,3,241,10,96,0.398340249
THA,PTJ,385,B1,1,0,0,204,14,85,0.416666667
THA,PTJ,386,B1,2,0,0,220,18,94,0.427272727
THA,PTJ,387,B1,2,0,11,275,21,123,0.447272727
THA,PTJ,388,B1,2,4,5,256,16,100,0.390625
THA,PTJ,389,B1,1,0,0,219,9,86,0.392694064
THA,PTJ,390,B1,2,1,2,215,11,78,0.362790698
THA,PTJ,391,B1,1,0,2,203,11,78,0.384236453
THA,PTJ,392,B1,1,0,3,207,12,80,0.38647343
THA,PTJ,393,B1,2,1,2,267,20,123,0.460674157
THA,PTJ,394,B1,1,1,1,203,11,67,0.330049261
THA,PTJ,395,B1,1,0,0,203,20,88,0.433497537
THA,PTJ,396,B1,1,0,0,206,18,94,0.45631068
THA,PTJ,397,B1,2,0,1,233,11,90,0.386266094
THA,PTJ,398,B1,1,1,4,217,18,97,0.447004608
THA,PTJ,399,A2,0,0,0,207,23,67,0.323671498
THA,PTJ,400,B1,1,1,2,254,42,84,0.330708661
THA,SMK,1,B1,2,0,0,298,13,120,0.402684564
THA,SMK,2,B1,2,1,0,242,10,89,0.367768595
THA,SMK,3,A2,0,1,2,208,18,76,0.365384615
THA,SMK,4,B1,2,0,3,201,12,84,0.417910448
THA,SMK,5,B1,2,2,1,215,10,71,0.330232558
THA,SMK,6,B1,2,0,1,212,12,82,0.386792453
THA,SMK,7,B1,2,0,0,220,15,100,0.454545455
THA,SMK,8,A2,0,0,0,210,26,94,0.447619048
THA,SMK,9,B1,1,0,1,266,26,126,0.473684211
THA,SMK,10,A2,0,0,0,205,17,85,0.414634146
THA,SMK,11,B1,2,0,2,215,16,84,0.390697674
THA,SMK,12,A2,0,0,0,210,11,79,0.376190476
THA,SMK,13,A2,0,0,0,212,21,96,0.452830189
THA,SMK,14,A2,0,1,9,219,24,87,0.397260274
THA,SMK,15,B1,2,2,5,222,14,81,0.364864865
THA,SMK,16,A2,0,2,1,202,9,78,0.386138614
THA,SMK,17,B1,1,1,1,212,21,93,0.438679245
THA,SMK,18,B1,1,0,1,207,13,88,0.425120773
THA,SMK,19,B1,2,0,0,209,17,92,0.440191388
THA,SMK,20,B1,1,2,1,215,11,82,0.381395349
THA,SMK,21,B1,1,1,0,212,35,107,0.504716981
THA,SMK,22,B2,0,0,0,211,14,81,0.383886256
THA,SMK,23,A2,0,1,1,200,16,77,0.385
THA,SMK,24,B1,1,0,8,299,16,114,0.381270903
THA,SMK,25,B1,1,1,6,232,12,96,0.413793103
THA,SMK,26,A2,0,3,0,239,15,102,0.426778243
THA,SMK,27,B1,2,0,0,220,14,92,0.418181818
THA,SMK,28,B1,1,0,6,277,23,120,0.433212996
THA,SMK,29,B1,2,0,1,202,10,71,0.351485149
THA,SMK,30,B1,1,0,1,201,12,78,0.388059701
THA,SMK,31,B1,2,0,1,205,12,72,0.351219512
THA,SMK,32,A2,0,1,0,258,12,104,0.403100775
THA,SMK,33,B1,1,0,3,208,13,81,0.389423077
THA,SMK,34,B1,2,2,0,235,11,93,0.395744681
THA,SMK,35,A2,0,0,3,192,16,72,0.375
THA,SMK,36,B1,1,1,4,212,13,89,0.419811321
THA,SMK,37,B1,2,0,0,202,15,83,0.410891089
THA,SMK,38,A2,0,2,7,270,15,97,0.359259259
THA,SMK,39,B1,1,1,0,222,12,89,0.400900901
THA,SMK,40,B1,2,2,10,268,15,109,0.406716418
THA,SMK,41,B1,1,0,2,204,14,80,0.392156863
THA,SMK,42,A2,0,1,0,215,12,89,0.413953488
THA,SMK,43,B1,1,1,0,228,16,80,0.350877193
THA,SMK,44,B1,2,0,0,206,10,79,0.383495146
THA,SMK,45,B1,1,0,2,198,15,85,0.429292929
THA,SMK,46,A2,0,1,1,201,15,74,0.368159204
THA,SMK,47,B1,1,0,0,222,17,90,0.405405405
THA,SMK,48,A2,0,1,1,264,15,119,0.450757576
THA,SMK,49,B1,2,0,1,207,20,99,0.47826087
THA,SMK,50,B1,1,2,1,200,15,87,0.435
THA,SMK,51,B1,2,0,0,245,10,105,0.428571429
THA,SMK,52,A2,0,0,1,216,13,96,0.444444444
THA,SMK,53,A2,0,1,3,210,9,86,0.40952381
THA,SMK,54,A2,0,1,0,232,33,98,0.422413793
THA,SMK,55,B1,1,3,8,273,8,81,0.296703297
THA,SMK,56,B1,1,0,0,217,16,92,0.423963134
THA,SMK,57,B1,2,0,0,210,16,87,0.414285714
THA,SMK,58,B1,2,0,0,260,15,96,0.369230769
THA,SMK,59,B1,1,0,0,205,17,78,0.380487805
THA,SMK,60,B1,1,1,0,224,14,95,0.424107143
THA,SMK,61,B1,1,1,3,200,12,92,0.46
THA,SMK,62,B1,1,0,0,238,23,105,0.441176471
THA,SMK,63,A2,0,1,1,228,19,94,0.412280702
THA,SMK,64,A2,0,0,0,210,10,80,0.380952381
THA,SMK,65,A2,0,1,5,210,11,75,0.357142857
THA,SMK,66,B1,2,1,10,267,12,97,0.36329588
THA,SMK,67,B1,1,0,0,211,23,99,0.469194313
THA,SMK,68,B1,1,2,2,205,11,71,0.346341463
THA,SMK,69,B1,1,0,0,200,20,91,0.455
THA,SMK,70,B1,2,0,1,215,19,85,0.395348837
THA,SMK,71,A2,0,1,0,211,11,78,0.369668246
THA,SMK,72,A2,0,5,3,255,12,80,0.31372549
THA,SMK,73,B1,2,1,0,217,16,89,0.410138249
THA,SMK,74,B1,1,2,0,202,11,73,0.361386139
THA,SMK,75,B1,1,0,0,256,17,115,0.44921875
THA,SMK,76,B1,1,0,0,210,12,77,0.366666667
THA,SMK,77,B1,2,1,0,220,16,95,0.431818182
THA,SMK,78,B1,1,4,0,233,19,94,0.403433476
THA,SMK,79,A2,0,1,3,235,21,96,0.408510638
THA,SMK,80,A2,0,0,0,202,13,82,0.405940594
THA,SMK,81,A2,0,2,1,221,14,90,0.407239819
THA,SMK,82,A2,0,0,1,201,11,73,0.36318408
THA,SMK,83,B1,1,2,0,205,20,89,0.434146341
THA,SMK,84,B1,2,0,0,214,16,87,0.406542056
THA,SMK,85,A2,0,2,0,205,10,69,0.336585366
THA,SMK,86,B1,2,2,0,215,17,81,0.376744186
THA,SMK,87,B1,2,0,2,220,11,90,0.409090909
THA,SMK,88,B1,2,4,9,295,10,119,0.403389831
THA,SMK,89,B1,1,0,0,245,18,109,0.444897959
THA,SMK,90,A2,0,2,0,230,23,93,0.404347826
THA,SMK,91,A2,0,0,2,224,16,90,0.401785714
THA,SMK,92,B1,2,1,1,237,13,88,0.371308017
THA,SMK,93,A2,0,0,0,239,39,86,0.359832636
THA,SMK,94,B1,1,0,1,208,29,109,0.524038462
THA,SMK,95,B1,1,0,0,251,22,114,0.454183267
THA,SMK,96,B1,2,2,4,250,10,100,0.4
THA,SMK,97,A2,0,0,1,204,25,88,0.431372549
THA,SMK,98,B1,1,0,0,276,13,119,0.43115942
THA,SMK,99,B1,1,0,1,203,8,67,0.330049261
THA,SMK,100,B1,1,1,1,211,19,95,0.450236967
THA,SMK,101,B1,1,1,2,222,15,92,0.414414414
THA,SMK,102,B1,1,0,0,203,8,85,0.418719212
THA,SMK,103,A2,0,1,1,219,14,97,0.442922374
THA,SMK,104,B1,1,3,3,206,14,80,0.388349515
THA,SMK,105,B1,1,0,1,207,14,85,0.410628019
THA,SMK,106,A2,0,0,0,207,10,81,0.391304348
THA,SMK,107,B1,1,1,1,234,23,98,0.418803419
THA,SMK,108,B1,2,0,2,241,15,94,0.390041494
THA,SMK,109,B1,1,0,1,220,18,99,0.45
THA,SMK,110,B1,2,0,0,209,19,96,0.459330144
THA,SMK,111,B1,1,3,8,208,13,96,0.461538462
THA,SMK,112,B1,1,1,0,227,17,94,0.414096916
THA,SMK,113,B1,1,0,1,209,13,91,0.435406699
THA,SMK,114,A2,0,0,0,200,9,79,0.395
THA,SMK,115,A2,0,0,1,192,10,67,0.348958333
THA,SMK,116,A2,0,0,2,211,105,87,0.412322275
THA,SMK,117,B1,1,2,0,218,10,90,0.412844037
THA,SMK,118,A2,0,1,0,204,12,85,0.416666667
THA,SMK,119,A2,0,0,7,231,13,95,0.411255411
THA,SMK,120,B1,2,0,0,202,18,84,0.415841584
THA,SMK,121,A2,0,0,0,212,12,92,0.433962264
THA,SMK,122,B1,1,1,6,206,12,78,0.378640777
THA,SMK,123,B1,1,1,0,222,55,107,0.481981982
THA,SMK,124,B1,1,1,1,245,18,92,0.375510204
THA,SMK,125,A2,0,2,1,205,12,73,0.356097561
THA,SMK,126,B1,1,0,1,222,27,113,0.509009009
THA,SMK,127,A2,0,1,1,228,14,91,0.399122807
THA,SMK,128,B1,1,0,4,204,10,75,0.367647059
THA,SMK,129,B1,1,0,0,205,18,92,0.448780488
THA,SMK,130,A2,0,1,0,215,11,87,0.404651163
THA,SMK,131,B1,1,0,1,210,11,83,0.395238095
THA,SMK,132,B1,1,2,7,236,13,95,0.402542373
THA,SMK,133,A2,0,2,1,201,10,66,0.328358209
THA,SMK,134,B1,1,1,2,239,23,103,0.430962343
THA,SMK,135,B1,2,0,1,207,8,72,0.347826087
THA,SMK,136,A2,0,0,2,232,15,100,0.431034483
THA,SMK,137,B1,2,0,0,219,14,100,0.456621005
THA,SMK,138,B1,1,0,0,210,10,85,0.404761905
THA,SMK,139,B1,1,2,0,204,14,77,0.37745098
THA,SMK,140,A2,0,5,1,215,15,75,0.348837209
THA,SMK,141,A2,0,0,1,258,15,104,0.403100775
THA,SMK,142,A2,0,2,2,205,8,70,0.341463415
THA,SMK,143,B1,1,3,0,200,18,80,0.4
THA,SMK,144,B1,2,3,0,199,24,69,0.346733668
THA,SMK,145,B1,1,0,0,202,13,95,0.47029703
THA,SMK,146,A2,0,2,1,244,16,88,0.360655738
THA,SMK,147,A2,0,0,0,242,121,76,0.314049587
THA,SMK,148,B1,1,3,11,274,15,85,0.310218978
THA,SMK,149,B1,1,0,1,240,26,103,0.429166667
THA,SMK,150,B1,1,0,0,203,12,87,0.428571429
THA,SMK,151,A2,0,0,0,201,18,99,0.492537313
THA,SMK,152,A2,0,0,0,221,12,93,0.42081448
THA,SMK,153,B1,1,2,0,200,11,77,0.385
THA,SMK,154,A2,0,0,0,206,18,88,0.427184466
THA,SMK,155,A2,0,0,0,236,14,94,0.398305085
THA,SMK,156,B1,2,1,0,206,12,81,0.393203883
THA,SMK,157,B1,2,0,7,259,19,93,0.359073359
THA,SMK,158,B1,1,1,0,216,16,96,0.444444444
THA,SMK,159,B1,1,0,0,207,25,95,0.458937198
THA,SMK,160,B1,1,0,0,213,15,93,0.436619718
